row,word,first,second,third,text
1,ḥr,ḥ,r,NA,96
2,ḥr,ḥ,r,NA,96
2,ḥr,ḥ,r,NA,96
2,ḥr,ḥ,r,NA,96
1,ḥr,ḥ,r,NA,102
1,ḥr,ḥ,r,NA,102
1,ḥr,ḥ,r,NA,102
1,ḥr,ḥ,r,NA,102
1,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,102
2,ḥr,ḥ,r,NA,104
5,ḥr,ḥ,r,NA,104
7,ḥr,ḥ,r,NA,104
8,ḥr,ḥ,r,NA,104
2,ḥr,ḥ,r,NA,106
2,ḥr,ḥ,r,NA,106
3,ḥr,ḥ,r,NA,106
4,ḥr,ḥ,r,NA,106
1,ḥr,ḥ,r,NA,107
2,ḥr,ḥ,r,NA,107
10,ḥr,ḥ,r,NA,110
10,ḥr,ḥ,r,NA,110
3,ḥr,ḥ,r,NA,110
4,ḥr,ḥ,r,NA,110
8,ḥr,ḥ,r,NA,112
16,ḥr,ḥ,r,NA,113
16,ḥr,ḥ,r,NA,113
4,ḥr,ḥ,r,NA,118
4,ḥr,ḥ,r,NA,118
13,ḥr,ḥ,r,NA,120
13,ḥr,ḥ,r,NA,120
1,ḥr,ḥ,r,NA,124
2,ḥr,ḥ,r,NA,124
10,ḥr,ḥ,r,NA,127
11,ḥr,ḥ,r,NA,127
5,ḥr,ḥ,r,NA,127
5,ḥr,ḥ,r,NA,127
5,ḥr,ḥ,r,NA,127
5,ḥr,ḥ,r,NA,127
1,ḥr,ḥ,r,NA,129
3,ḥr,ḥ,r,NA,129
1,ḥr,ḥ,r,NA,130
2,ḥr,ḥ,r,NA,130
2,ḥr,ḥ,r,NA,130
3,ḥr,ḥ,r,NA,130
4,ḥr,ḥ,r,NA,130
6,ḥr,ḥ,r,NA,135
8,ḥr,ḥ,r,NA,135
11,ḥr,ḥ,r,NA,136
12,ḥr,ḥ,r,NA,136
2,ḥr,ḥ,r,NA,136
12,ḥr,ḥ,r,NA,141
13,ḥr,ḥ,r,NA,141
14,ḥr,ḥ,r,NA,141
3,ḥr,ḥ,r,NA,141
3,ḥr,ḥ,r,NA,141
8,ḥr,ḥ,r,NA,141
9,ḥr,ḥ,r,NA,141
4,ḥr,ḥ,r,NA,143
4,ḥr,ḥ,r,NA,143
1,ḥr,ḥ,r,NA,146
1,ḥr,ḥ,r,NA,162
2,ḥr,ḥ,r,NA,162
4,ḥr,ḥ,r,NA,162
14,ḥr,ḥ,r,NA,163
17,ḥr,ḥ,r,NA,163
17,ḥr,ḥ,r,NA,163
17,ḥr,ḥ,r,NA,163
18,ḥr,ḥ,r,NA,163
18,ḥr,ḥ,r,NA,163
18,ḥr,ḥ,r,NA,163
20,ḥr,ḥ,r,NA,163
24,ḥr,ḥ,r,NA,163
27,ḥr,ḥ,r,NA,163
27,ḥr,ḥ,r,NA,163
28,ḥr,ḥ,r,NA,163
1,ḥr,ḥ,r,NA,169
1,ḥr,ḥ,r,NA,169
1,ḥr,ḥ,r,NA,169
1,ḥr,ḥ,r,NA,169
1,ḥr,ḥ,r,NA,169
10,ḥr,ḥ,r,NA,169
2,ḥr,ḥ,r,NA,169
9,ḥr,ḥ,r,NA,169
9,ḥr,ḥ,r,NA,169
11,ḥr,ḥ,r,NA,170
1,ḥr,ḥ,r,NA,176
1,ḥr,ḥ,r,NA,176
1,ḥr,ḥ,r,NA,176
10,ḥr,ḥ,r,NA,176
11,ḥr,ḥ,r,NA,177
11,ḥr,ḥ,r,NA,177
3,ḥr,ḥ,r,NA,183
4,ḥr,ḥ,r,NA,183
9,ḥr,ḥ,r,NA,183
14,ḥr,ḥ,r,NA,184
19,ḥr,ḥ,r,NA,184
19,ḥr,ḥ,r,NA,184
19,ḥr,ḥ,r,NA,184
21,ḥr,ḥ,r,NA,184
21,ḥr,ḥ,r,NA,184
23,ḥr,ḥ,r,NA,184
24,ḥr,ḥ,r,NA,184
26,ḥr,ḥ,r,NA,184
27,ḥr,ḥ,r,NA,184
28,ḥr,ḥ,r,NA,184
2,ḥr,ḥ,r,NA,190
3,ḥr,ḥ,r,NA,190
9,ḥr,ḥ,r,NA,190
1,ḥr.t,ḥ,r,NA,85
3,ḥr.t,ḥ,r,NA,85
3,ḥr.t,ḥ,r,NA,97
2,ḥr.t,ḥ,r,NA,128
1,ḥr.t,ḥ,r,NA,130
27,ḥr.t,ḥ,r,NA,163
1,ḥr.t,ḥ,r,NA,169
10,ḥr.t,ḥ,r,NA,176
10,ḥr.t,ḥ,r,NA,183
10,ḥr.t-ỉb,ḥ,r,NA,71
7,ḥr.t-tp,ḥ,r,NA,71
10,ḥr.t-tp,ḥ,r,NA,72
17,ḥr.t-tp,ḥ,r,NA,73
5,ḥr.t-tp,ḥ,r,NA,73
12,ḥr.t-tp,ḥ,r,NA,76
15,ḥr.t-tp,ḥ,r,NA,88
12,ḥr.t-tp,ḥ,r,NA,113
4,ḥr.w,ḥ,r,NA,63
1,ḥr.w,ḥ,r,NA,124
2,ḥr.w,ḥ,r,NA,146
24,ḥr.w,ḥ,r,NA,184
2,ḥr.w-nb,ḥ,r,NA,104
2,ḥr.w-nb,ḥ,r,NA,106
9,ḥr.w-nb,ḥ,r,NA,113
1,ḥr.w-nb,ḥ,r,NA,176
21,ḥr.w-nb.w,ḥ,r,NA,163
5,ḥry,ḥ,r,NA,51
5,ḥry,ḥ,r,NA,51
5,ḥry,ḥ,r,NA,55
11,ḥry,ḥ,r,NA,70
18,ḥry,ḥ,r,NA,77
1,ḥry,ḥ,r,NA,103
20,ḥry-ḫndw,ḥ,r,NA,163
6,ḥry-nḥp,ḥ,r,NA,61
7,ḥry-nṯr.w,ḥ,r,NA,91
5,ḥry-tȝ,ḥ,r,NA,141
8,ḥry-tp,ḥ,r,NA,91
1,ḥry-wḏb,ḥ,r,NA,82
8,ḥry-wḏb,ḥ,r,NA,115
18,ḥry.w,ḥ,r,NA,88
10,ḥry.w,ḥ,r,NA,110
1,ḥry.w,ḥ,r,NA,183
1,ḥry.w-mw,ḥ,r,NA,110
10,ḥry.w-mw,ḥ,r,NA,110
10,ḥry.w-mw,ḥ,r,NA,110
12,ḥry.w-mw,ḥ,r,NA,110
13,ḥry.w-mw,ḥ,r,NA,110
15,ḥry.w-mw,ḥ,r,NA,110
2,ḥry.w-mw,ḥ,r,NA,110
3,ḥry.w-mw,ḥ,r,NA,110
9,ḥry.w-mw,ḥ,r,NA,110
6,ḥḥ-n-ḥḥ.w,ḥ,ḥ,-,162
1,ḥḥ-n-ḥḥ.w,ḥ,ḥ,-,176
14,ḥḥ,ḥ,ḥ,NA,71
2,ḥḥ,ḥ,ḥ,NA,112
4,ḥḥ,ḥ,ḥ,NA,128
8,ḥḥ,ḥ,ḥ,NA,135
3,ḥḥ,ḥ,ḥ,NA,141
28,ḥḥ,ḥ,ḥ,NA,163
10,ḥḥ,ḥ,ḥ,NA,169
3,ḥḥ,ḥ,ḥ,NA,183
21,ḥḥ,ḥ,ḥ,NA,184
16,ḥḥ.w,ḥ,ḥ,NA,51
9,ḥḥ.w,ḥ,ḥ,NA,51
4,ḥḥ.w,ḥ,ḥ,NA,54
20,ḥḥ.w,ḥ,ḥ,NA,73
13,ḥḥ.w,ḥ,ḥ,NA,120
11,ḥḥ.w,ḥ,ḥ,NA,136
1,ḥḥ.w,ḥ,ḥ,NA,176
6,ḥzȝ-ḥr,ḥ,z,ȝ,127
21,ḥsb,ḥ,s,b,184
10,ḥsmn,ḥ,s,m,127
17,ḥqȝ,ḥ,q,ȝ,51
9,ḥqȝ,ḥ,q,ȝ,70
12,ḥqȝ,ḥ,q,ȝ,88
3,ḥqȝ,ḥ,q,ȝ,88
3,ḥqȝ,ḥ,q,ȝ,97
3,ḥqȝ,ḥ,q,ȝ,97
13,ḥqȝ,ḥ,q,ȝ,113
8,ḥqȝ,ḥ,q,ȝ,127
12,ḥqȝ,ḥ,q,ȝ,141
7,ḥqȝ,ḥ,q,ȝ,141
8,ḥqȝ,ḥ,q,ȝ,141
3,ḥqȝ,ḥ,q,ȝ,183
20,ḥqȝ,ḥ,q,ȝ,184
13,ḥqȝ.t,ḥ,q,ȝ,163
16,ḥqȝ.t,ḥ,q,ȝ,163
23,ḥqȝ.t,ḥ,q,ȝ,163
3,ḥqr,ḥ,q,r,55
3,ḥqs,ḥ,q,s,190
5,ḥqy.w,ḥ,q,NA,190
13,ḥkȝ,ḥ,k,ȝ,51
3,ḥkȝ,ḥ,k,ȝ,55
3,ḥkȝ,ḥ,k,ȝ,55
5,ḥkȝ,ḥ,k,ȝ,55
6,ḥkȝ,ḥ,k,ȝ,55
7,ḥkȝ,ḥ,k,ȝ,55
7,ḥkȝ,ḥ,k,ȝ,55
9,ḥkȝ,ḥ,k,ȝ,55
5,ḥkȝ,ḥ,k,ȝ,58
4,ḥkȝ,ḥ,k,ȝ,60
11,ḥkȝ,ḥ,k,ȝ,61
10,ḥkȝ,ḥ,k,ȝ,70
12,ḥkȝ,ḥ,k,ȝ,72
11,ḥkȝ,ḥ,k,ȝ,77
11,ḥkȝ,ḥ,k,ȝ,77
11,ḥkȝ,ḥ,k,ȝ,77
11,ḥkȝ,ḥ,k,ȝ,77
12,ḥkȝ,ḥ,k,ȝ,77
12,ḥkȝ,ḥ,k,ȝ,77
15,ḥkȝ,ḥ,k,ȝ,77
15,ḥkȝ,ḥ,k,ȝ,77
18,ḥkȝ,ḥ,k,ȝ,77
12,ḥkȝ,ḥ,k,ȝ,91
3,ḥkȝ,ḥ,k,ȝ,107
10,ḥkȝ,ḥ,k,ȝ,123
2,ḥkȝ,ḥ,k,ȝ,150
26,ḥkȝ,ḥ,k,ȝ,184
22,ḥkn,ḥ,k,n,163
15,ḥknw,ḥ,k,n,112
1,ḥknw,ḥ,k,n,125
9,ḥk,ḥ,k,NA,112
1,ḥtp,ḥ,t,p,55
2,ḥtp,ḥ,t,p,55
2,ḥtp,ḥ,t,p,55
2,ḥtp,ḥ,t,p,55
3,ḥtp,ḥ,t,p,55
3,ḥtp,ḥ,t,p,55
4,ḥtp,ḥ,t,p,55
5,ḥtp,ḥ,t,p,55
5,ḥtp,ḥ,t,p,55
6,ḥtp,ḥ,t,p,55
6,ḥtp,ḥ,t,p,55
7,ḥtp,ḥ,t,p,55
7,ḥtp,ḥ,t,p,55
7,ḥtp,ḥ,t,p,55
7,ḥtp,ḥ,t,p,55
8,ḥtp,ḥ,t,p,55
9,ḥtp,ḥ,t,p,55
5,ḥtp,ḥ,t,p,58
1,ḥtp,ḥ,t,p,59
18,ḥtp,ḥ,t,p,67
14,ḥtp,ḥ,t,p,71
10,ḥtp,ḥ,t,p,77
10,ḥtp,ḥ,t,p,77
10,ḥtp,ḥ,t,p,77
10,ḥtp,ḥ,t,p,77
11,ḥtp,ḥ,t,p,77
11,ḥtp,ḥ,t,p,77
12,ḥtp,ḥ,t,p,77
12,ḥtp,ḥ,t,p,77
12,ḥtp,ḥ,t,p,77
13,ḥtp,ḥ,t,p,77
13,ḥtp,ḥ,t,p,77
14,ḥtp,ḥ,t,p,77
14,ḥtp,ḥ,t,p,77
14,ḥtp,ḥ,t,p,77
15,ḥtp,ḥ,t,p,77
15,ḥtp,ḥ,t,p,77
16,ḥtp,ḥ,t,p,77
16,ḥtp,ḥ,t,p,77
16,ḥtp,ḥ,t,p,77
17,ḥtp,ḥ,t,p,77
3,ḥtp,ḥ,t,p,80
2,ḥtp,ḥ,t,p,82
2,ḥtp,ḥ,t,p,82
2,ḥtp,ḥ,t,p,82
5,ḥtp,ḥ,t,p,88
11,ḥtp,ḥ,t,p,91
18,ḥtp,ḥ,t,p,91
1,ḥtp,ḥ,t,p,96
2,ḥtp,ḥ,t,p,102
4,ḥtp,ḥ,t,p,106
1,ḥtp,ḥ,t,p,129
3,ḥtp,ḥ,t,p,130
21,ḥtp,ḥ,t,p,184
23,ḥtp,ḥ,t,p,184
25,ḥtp,ḥ,t,p,184
12,ḥtp.w,ḥ,t,p,54
9,ḥtp.w,ḥ,t,p,55
17,ḥtp.w,ḥ,t,p,77
14,ḥtp.w,ḥ,t,p,131
1,ḥtp.w,ḥ,t,p,135
21,ḥtp.w,ḥ,t,p,163
17,ḥtp.w-nṯr,ḥ,t,p,72
2,ḥtp.w-nṯr,ḥ,t,p,85
1,ḥtp.w-nṯr,ḥ,t,p,102
8,ḥtp.w-nṯr,ḥ,t,p,143
21,ḥtp.w-nṯr.w,ḥ,t,p,184
2,ḥtpty.w,ḥ,t,p,82
3,ḥtpty.w,ḥ,t,p,129
2,ḥtpty.w,ḥ,t,p,130
26,ḥtpty.w,ḥ,t,p,163
25,ḥtpty.w,ḥ,t,p,184
2,ḥtr,ḥ,t,r,124
2,ḥts,ḥ,t,s,130
2,ḥts,ḥ,t,s,136
4,ḥd,ḥ,d,NA,135
3,ḥḏmy.t,ḥ,ḏ,m,190
2,ḥḏḏ.wt,ḥ,ḏ,ḏ,128
11,ḥḏ-tȝ,ḥ,ḏ,-,77
16,ḥḏ-tȝ,ḥ,ḏ,-,77
6,ḥḏ-tȝ,ḥ,ḏ,-,110
1,ḥḏ,ḥ,ḏ,NA,124
3,ḥḏ,ḥ,ḏ,NA,162
3,ḥḏ.t,ḥ,ḏ,NA,70
13,ḥḏ.t,ḥ,ḏ,NA,77
2,ḥḏ.t-wr.t,ḥ,ḏ,NA,125
1,ḥḏ.w,ḥ,ḏ,NA,62
20,ḥy,ḥ,NA,NA,163
8,ḥy,ḥ,NA,NA,169
2,ḫȝʿ,ḫ,ȝ,ʿ,125
4,ḫȝw,ḫ,ȝ,w,118
1,ḫȝw,ḫ,ȝ,w,124
1,ḫȝw,ḫ,ȝ,w,125
2,ḫȝw.t,ḫ,ȝ,w,55
3,ḫȝw.t,ḫ,ȝ,w,55
5,ḫȝw.t,ḫ,ȝ,w,55
7,ḫȝw.t,ḫ,ȝ,w,55
8,ḫȝw.t,ḫ,ȝ,w,55
16,ḫȝw.t,ḫ,ȝ,w,77
17,ḫȝw.t,ḫ,ȝ,w,77
18,ḫȝw.t,ḫ,ȝ,w,77
18,ḫȝw.t,ḫ,ȝ,w,77
3,ḫȝbs.w,ḫ,ȝ,b,106
13,ḫȝbs.w,ḫ,ȝ,b,163
19,ḫȝbs.w,ḫ,ȝ,b,163
18,ḫȝbs.w,ḫ,ȝ,b,184
7,ḫȝḫ,ḫ,ȝ,ḫ,105
13,ḫȝs.wt,ḫ,ȝ,s,50
11,ḫȝs.wt,ḫ,ȝ,s,127
14,ḫȝs.wt,ḫ,ȝ,s,141
14,ḫȝs.wt,ḫ,ȝ,s,141
1,ḫȝs.wt,ḫ,ȝ,s,162
20,ḫȝs.wt,ḫ,ȝ,s,163
14,ḫȝty.w,ḫ,ȝ,t,163
12,ḫȝ-wr,ḫ,ȝ,-,136
21,ḫȝ.w,ḫ,ȝ,NA,163
22,ḫȝ.w,ḫ,ȝ,NA,163
10,ḫȝ.w,ḫ,ȝ,NA,190
10,ḫȝy.t,ḫ,ȝ,NA,176
2,ḫỉ,ḫ,ỉ,NA,150
3,ḫʿỉ,ḫ,ʿ,ỉ,52
6,ḫʿỉ,ḫ,ʿ,ỉ,52
2,ḫʿỉ,ḫ,ʿ,ỉ,55
6,ḫʿỉ,ḫ,ʿ,ỉ,55
15,ḫʿỉ,ḫ,ʿ,ỉ,72
18,ḫʿỉ,ḫ,ʿ,ỉ,77
10,ḫʿỉ,ḫ,ʿ,ỉ,88
11,ḫʿỉ,ḫ,ʿ,ỉ,113
12,ḫʿỉ,ḫ,ʿ,ỉ,135
24,ḫʿỉ,ḫ,ʿ,ỉ,163
13,ḫʿ,ḫ,ʿ,NA,50
4,ḫʿ,ḫ,ʿ,NA,55
1,ḫʿ,ḫ,ʿ,NA,63
7,ḫʿ,ḫ,ʿ,NA,67
12,ḫʿ,ḫ,ʿ,NA,77
12,ḫʿ,ḫ,ʿ,NA,77
13,ḫʿ,ḫ,ʿ,NA,77
14,ḫʿ,ḫ,ʿ,NA,77
16,ḫʿ,ḫ,ʿ,NA,77
16,ḫʿ,ḫ,ʿ,NA,77
17,ḫʿ,ḫ,ʿ,NA,77
6,ḫʿ,ḫ,ʿ,NA,88
9,ḫʿ,ḫ,ʿ,NA,141
4,ḫʿ.ỉn,ḫ,ʿ,NA,129
3,ḫʿ.w,ḫ,ʿ,NA,49
2,ḫʿ.w,ḫ,ʿ,NA,50
2,ḫʿ.w,ḫ,ʿ,NA,51
2,ḫʿ.w,ḫ,ʿ,NA,52
3,ḫʿy.t,ḫ,ʿ,NA,106
15,ḫwỉ,ḫ,w,ỉ,77
4,ḫwỉ,ḫ,w,ỉ,112
3,ḫwỉ,ḫ,w,ỉ,118
5,ḫwỉ,ḫ,w,ỉ,127
3,ḫwỉ,ḫ,w,ỉ,140
14,ḫwỉ,ḫ,w,ỉ,141
14,ḫwỉ,ḫ,w,ỉ,141
3,ḫws,ḫ,w,s,113
6,ḫws,ḫ,w,s,113
24,ḫw,ḫ,w,NA,52
9,ḫw,ḫ,w,NA,104
1,ḫw,ḫ,w,NA,130
13,ḫbỉ,ḫ,b,ỉ,113
14,ḫbỉ,ḫ,b,ỉ,141
4,ḫpr,ḫ,p,r,50
5,ḫpr,ḫ,p,r,50
5,ḫpr,ḫ,p,r,55
5,ḫpr,ḫ,p,r,58
1,ḫpr,ḫ,p,r,59
2,ḫpr,ḫ,p,r,60
2,ḫpr,ḫ,p,r,60
3,ḫpr,ḫ,p,r,60
3,ḫpr,ḫ,p,r,60
5,ḫpr,ḫ,p,r,60
3,ḫpr,ḫ,p,r,63
3,ḫpr,ḫ,p,r,63
12,ḫpr,ḫ,p,r,70
16,ḫpr,ḫ,p,r,70
6,ḫpr,ḫ,p,r,71
7,ḫpr,ḫ,p,r,71
10,ḫpr,ḫ,p,r,72
11,ḫpr,ḫ,p,r,72
18,ḫpr,ḫ,p,r,73
21,ḫpr,ḫ,p,r,73
4,ḫpr,ḫ,p,r,76
4,ḫpr,ḫ,p,r,80
2,ḫpr,ḫ,p,r,81
2,ḫpr,ḫ,p,r,81
1,ḫpr,ḫ,p,r,84
2,ḫpr,ḫ,p,r,85
15,ḫpr,ḫ,p,r,91
8,ḫpr,ḫ,p,r,91
1,ḫpr,ḫ,p,r,104
2,ḫpr,ḫ,p,r,104
4,ḫpr,ḫ,p,r,104
4,ḫpr,ḫ,p,r,104
4,ḫpr,ḫ,p,r,104
4,ḫpr,ḫ,p,r,104
9,ḫpr,ḫ,p,r,104
3,ḫpr,ḫ,p,r,106
10,ḫpr,ḫ,p,r,112
2,ḫpr,ḫ,p,r,112
11,ḫpr,ḫ,p,r,118
13,ḫpr,ḫ,p,r,120
2,ḫpr,ḫ,p,r,124
4,ḫpr,ḫ,p,r,127
12,ḫpr,ḫ,p,r,131
14,ḫpr,ḫ,p,r,136
16,ḫpr,ḫ,p,r,163
16,ḫpr,ḫ,p,r,163
16,ḫpr,ḫ,p,r,163
16,ḫpr,ḫ,p,r,163
17,ḫpr,ḫ,p,r,163
19,ḫpr,ḫ,p,r,163
25,ḫpr,ḫ,p,r,163
25,ḫpr,ḫ,p,r,163
11,ḫpr,ḫ,p,r,170
15,ḫpr,ḫ,p,r,184
15,ḫpr,ḫ,p,r,184
24,ḫpr,ḫ,p,r,184
27,ḫpr,ḫ,p,r,184
6,ḫpr.w,ḫ,p,r,50
3,ḫpr.w,ḫ,p,r,63
3,ḫpr.w,ḫ,p,r,76
4,ḫpr.w,ḫ,p,r,104
4,ḫpr.w,ḫ,p,r,104
3,ḫpr.w,ḫ,p,r,106
16,ḫpr.w,ḫ,p,r,163
16,ḫpr.w,ḫ,p,r,163
25,ḫpr.w,ḫ,p,r,163
4,ḫprỉ,ḫ,p,r,60
4,ḫprw,ḫ,p,r,81
2,ḫprw,ḫ,p,r,106
12,ḫprw,ḫ,p,r,135
2,ḫprw,ḫ,p,r,190
12,ḫpš.w,ḫ,p,š,135
3,ḫfʿ,ḫ,f,ʿ,70
3,ḫfʿ,ḫ,f,ʿ,141
12,ḫfḫf,ḫ,f,ḫ,135
3,ḫft,ḫ,f,t,64
3,ḫft,ḫ,f,t,106
16,ḫft,ḫ,f,t,136
17,ḫft,ḫ,f,t,163
6,ḫft-ḥr,ḫ,f,t,55
9,ḫft-ḥr,ḫ,f,t,55
17,ḫft-ḥr,ḫ,f,t,77
1,ḫfty,ḫ,f,t,127
8,ḫfty.w,ḫ,f,t,104
13,ḫfty.w,ḫ,f,t,131
4,ḫf,ḫ,f,NA,73
18,ḫmnỉ.w,ḫ,m,n,163
10,ḫmnw,ḫ,m,n,67
7,ḫmnw,ḫ,m,n,88
1,ḫmny.w,ḫ,m,n,162
9,ḫmt,ḫ,m,t,73
4,ḫmt,ḫ,m,t,80
2,ḫnm,ḫ,n,m,125
18,ḫnmỉ.w,ḫ,n,m,163
7,ḫnmm.n,ḫ,n,m,141
2,ḫnn,ḫ,n,n,129
3,ḫnn,ḫ,n,n,136
3,ḫnsw,ḫ,n,s,55
1,ḫnsw,ḫ,n,s,84
4,ḫnsw,ḫ,n,s,190
4,ḫnsy.t,ḫ,n,s,190
5,ḫnt,ḫ,n,t,50
1,ḫnt,ḫ,n,t,60
1,ḫnt,ḫ,n,t,63
1,ḫnt,ḫ,n,t,64
4,ḫnt,ḫ,n,t,64
12,ḫnt,ḫ,n,t,70
10,ḫnt,ḫ,n,t,71
1,ḫnt,ḫ,n,t,81
1,ḫnt,ḫ,n,t,82
3,ḫnt,ḫ,n,t,85
14,ḫnt,ḫ,n,t,91
13,ḫnt,ḫ,n,t,112
11,ḫnt,ḫ,n,t,113
9,ḫnt,ḫ,n,t,127
13,ḫnt,ḫ,n,t,135
7,ḫnt,ḫ,n,t,136
5,ḫnt,ḫ,n,t,140
2,ḫnt,ḫ,n,t,150
4,ḫnt,ḫ,n,t,162
1,ḫnt,ḫ,n,t,169
2,ḫnt,ḫ,n,t,183
3,ḫnt,ḫ,n,t,183
10,ḫnt-tȝ,ḫ,n,t,49
3,ḫnt-tȝ,ḫ,n,t,60
8,ḫnt-tȝ,ḫ,n,t,61
1,ḫnt-tȝ,ḫ,n,t,64
17,ḫnt-tȝ,ḫ,n,t,67
10,ḫnt-tȝ,ḫ,n,t,72
10,ḫnt-tȝ,ḫ,n,t,73
1,ḫnt-tȝ,ḫ,n,t,84
12,ḫnt-tȝ,ḫ,n,t,113
6,ḫnt-tȝ,ḫ,n,t,122
26,ḫnt-tȝ,ḫ,n,t,163
5,ḫnt-tȝ,ḫ,n,t,183
17,ḫnt.t,ḫ,n,t,73
2,ḫntỉ,ḫ,n,t,60
1,ḫntỉ,ḫ,n,t,106
3,ḫntỉ,ḫ,n,t,136
1,ḫntỉ,ḫ,n,t,146
1,ḫntỉ,ḫ,n,t,176
9,ḫntỉ-nb-ʿnḫ,ḫ,n,t,52
9,ḫntš,ḫ,n,t,169
3,ḫnty,ḫ,n,t,60
3,ḫnty,ḫ,n,t,64
4,ḫnty,ḫ,n,t,64
15,ḫnty,ḫ,n,t,67
8,ḫnty,ḫ,n,t,67
11,ḫnty,ḫ,n,t,73
2,ḫnty,ḫ,n,t,81
1,ḫnty,ḫ,n,t,85
4,ḫnty,ḫ,n,t,85
5,ḫnty,ḫ,n,t,88
5,ḫnty,ḫ,n,t,91
2,ḫnty,ḫ,n,t,96
8,ḫnty,ḫ,n,t,113
6,ḫnty,ḫ,n,t,135
12,ḫnty,ḫ,n,t,141
10,ḫnty,ḫ,n,t,169
1,ḫnty,ḫ,n,t,183
5,ḫnty,ḫ,n,t,183
5,ḫnty,ḫ,n,t,183
5,ḫnty,ḫ,n,t,183
4,ḫnty-ẖty,ḫ,n,t,190
26,ḫnty-nb-ʿnḫ,ḫ,n,t,52
12,ḫndw,ḫ,n,d,77
10,ḫn.ty,ḫ,n,NA,118
15,ḫny.w,ḫ,n,NA,184
9,ḫrwy.t,ḫ,r,w,104
10,ḫrwy.t,ḫ,r,w,127
2,ḫrwy.t,ḫ,r,w,127
5,ḫrwy.t,ḫ,r,w,127
12,ḫrwy.t,ḫ,r,w,131
4,ḫrp,ḫ,r,p,118
2,ḫrs,ḫ,r,s,110
8,ḫrs,ḫ,r,s,110
5,ḫr,ḫ,r,NA,55
3,ḫr,ḫ,r,NA,58
3,ḫr,ḫ,r,NA,58
9,ḫr,ḫ,r,NA,62
14,ḫr,ḫ,r,NA,67
14,ḫr,ḫ,r,NA,67
5,ḫr,ḫ,r,NA,67
3,ḫr,ḫ,r,NA,73
14,ḫr,ḫ,r,NA,77
6,ḫr,ḫ,r,NA,81
2,ḫr,ḫ,r,NA,127
8,ḫr,ḫ,r,NA,127
2,ḫr,ḫ,r,NA,129
4,ḫr,ḫ,r,NA,129
2,ḫr,ḫ,r,NA,130
8,ḫr,ḫ,r,NA,135
26,ḫr,ḫ,r,NA,163
2,ḫry.t,ḫ,r,NA,81
9,ḫsbḏ,ḫ,s,b,176
2,ḫtỉ,ḫ,t,ỉ,162
3,ḫt-mn,ḫ,t,-,104
16,ḫt-mn,ḫ,t,-,136
17,ḫt-mn,ḫ,t,-,136
21,ḫt-mn,ḫ,t,-,184
16,ḫt-n-ʿnḫ,ḫ,t,-,54
27,ḫt,ḫ,t,NA,184
5,ḫ.t,ḫ,NA,t,55
23,ḫ.t-n-ʿnḫ,ḫ,NA,t,184
5,ḫy,ḫ,NA,NA,58
5,ḫy,ḫ,NA,NA,104
1,ḫy,ḫ,NA,NA,106
2,ḫy,ḫ,NA,NA,150
7,ḫy,ḫ,NA,NA,183
24,ḫy,ḫ,NA,NA,184
10,ḫy.t,ḫ,NA,NA,169
6,ẖȝ.wt,ẖ,ȝ,NA,76
10,ẖʿq,ẖ,ʿ,q,127
1,ẖmnw,ẖ,m,n,82
15,ẖms.w,ẖ,m,s,52
11,ẖnw,ẖ,n,w,52
4,ẖnw,ẖ,n,w,81
5,ẖnm,ẖ,n,m,58
6,ẖnm,ẖ,n,m,58
5,ẖnm,ẖ,n,m,60
4,ẖnm,ẖ,n,m,91
2,ẖnm,ẖ,n,m,106
4,ẖnm,ẖ,n,m,106
15,ẖnm,ẖ,n,m,112
13,ẖnm,ẖ,n,m,120
2,ẖnm,ẖ,n,m,130
1,ẖnm-ỉtn,ẖ,n,m,55
3,ẖnm-ỉtn,ẖ,n,m,55
3,ẖnm-ỉtn,ẖ,n,m,55
5,ẖnm-ỉtn,ẖ,n,m,55
6,ẖnm-ỉtn,ẖ,n,m,55
7,ẖnm-ỉtn,ẖ,n,m,55
8,ẖnm-ỉtn,ẖ,n,m,55
9,ẖnm-ỉtn,ẖ,n,m,55
10,ẖnm-ỉtn,ẖ,n,m,77
10,ẖnm-ỉtn,ẖ,n,m,77
10,ẖnm-ỉtn,ẖ,n,m,77
11,ẖnm-ỉtn,ẖ,n,m,77
12,ẖnm-ỉtn,ẖ,n,m,77
14,ẖnm-ỉtn,ẖ,n,m,77
15,ẖnm-ỉtn,ẖ,n,m,77
17,ẖnm-ỉtn,ẖ,n,m,77
4,ẖnm.t,ẖ,n,m,127
5,ẖnm.w,ẖ,n,m,183
23,ẖnmm.ty,ẖ,n,m,184
13,ẖnmw,ẖ,n,m,51
22,ẖnmw,ẖ,n,m,52
4,ẖnmw,ẖ,n,m,52
16,ẖnmw,ẖ,n,m,54
1,ẖnmw,ẖ,n,m,55
1,ẖnmw,ẖ,n,m,55
5,ẖnmw,ẖ,n,m,55
5,ẖnmw,ẖ,n,m,55
6,ẖnmw,ẖ,n,m,55
7,ẖnmw,ẖ,n,m,55
7,ẖnmw,ẖ,n,m,55
1,ẖnmw,ẖ,n,m,58
